source,target
444478,16738
460057,16738
420776,16738
459591,16738
463006,16738
431549,16738
454702,16738
437888,16738
428012,16738
426069,16738
444744,16738
468012,16738
446006,16738
453834,16738
445216,16738
434475,16738
442366,16738
451080,16738
468050,16738
459224,16738
457389,16738
467763,16738
416514,16738
463714,16738
438538,16738
448029,16738
460492,16738
427799,16738
432830,16738
458100,16738
464132,16738
428145,16738
447537,16738
460655,16738
467916,16738
456261,16738
467913,16738
466666,16738
435534,16738
441750,16738
466985,16738
448483,16738
434503,16738
459149,16738
457215,16738
433014,16738
444911,16738
463588,16738
441150,16738
433565,16738
448039,16738
445305,16738
431755,16738
443630,16738
445615,16738
434947,16738
443489,16738
466308,16738
453074,16738
